"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1833760822293913952","Wed Sep 11 06:53:44 +0000 2024","1","Baca Selengkap nya: https://t.co/k4MmO3JkSr Cebokin Erina #TimnasDay Arhan Pak Muh Verdonk Bahrain Rizky Ridho Rumput GBK Marselino https://t.co/nWdmyOpugE","1833760822293913952","https://pbs.twimg.com/media/GXLTv7UbwAAQ1-s.jpg","","in","Indonesia","0","1","0","https://x.com/lumayah92851/status/1833760822293913952","1807610687822434304","lumayah92851"
"1833760758179783081","Wed Sep 11 06:53:29 +0000 2024","0","COBA YANG GINI DI TINDAK BIAR GA ADA LAGI KITA SEMUA NYAMAN DI NONTON TIMNAS. #erickthohir #timnasindonesia #timnasday #pssi #GBK https://t.co/Brmwn6QGyl","1833760758179783081","https://pbs.twimg.com/ext_tw_video_thumb/1833760619264417793/pu/img/YLolkCColaygV5fX.jpg","","in","DKI Jakarta","0","0","0","https://x.com/SeJakarta_id/status/1833760758179783081","1571536417448402944","SeJakarta_id"
"1833760438548570457","Wed Sep 11 06:52:12 +0000 2024","0","BINGUNG MAU NONTON TAPI HARUS PREMIUM? WTS WTB READY APP PREMIUM MURAH DAN BERKUALITAS BERGARANSI NETFLIX CANVA DISNEY PRIME YOUTUBE WETV VIU MASIH BANYAK LAGI ️ https://t.co/Og2hiM7CKX Pak Muh Arhan Paes Marselino Fufufafa FIFA Rizky Ridho Cebokin #Timnasday #zonauang 34 https://t.co/zn0L4VnX1q","1833760438548570457","https://pbs.twimg.com/media/GXLTYz8a0AAnYhl.jpg","","in","mention after dm ‎‎‎‎","0","1","0","https://x.com/cheunwwo/status/1833760438548570457","1647014654072459265","cheunwwo"
"1833760099787268177","Wed Sep 11 06:50:52 +0000 2024","3","Hidup memang penuh dengan warna warni Ada yang doain kalah tapi akhirnya seri. #Timnasday","1833760099787268177","","","in","Montilivi","0","0","0","https://x.com/GironaFC_IDN/status/1833760099787268177","2391488281","GironaFC_IDN"
"1833759131989397664","Wed Sep 11 06:47:01 +0000 2024","11","such a great experience nonton bola lgsg di stadium #TimnasDay https://t.co/uEax7LhsOB","1833759131989397664","https://pbs.twimg.com/ext_tw_video_thumb/1833758848932564992/pu/img/9CIE6b3NguMX5hyH.jpg","","in","","0","0","0","https://x.com/valentinesubak/status/1833759131989397664","1196984993362276352","valentinesubak"
"1833758219145200087","Wed Sep 11 06:43:23 +0000 2024","0","Selamat untuk timnas sepakbola Indonesia! Kita semua bangga menonton permainan timnas yang sudah berjuang dengan sekuat tenaga! Tetap semangat dan terus berjuang untuk meraih kemenangan di pertandingan selanjutnya. #TimnasIndonesia #KualifikasiPD #TimnasDay https://t.co/2Kunw0K7Ll","1833758219145200087","https://pbs.twimg.com/media/GXLRKkabgAARI2y.jpg","","in","","0","0","0","https://x.com/Relawan_BuDayah/status/1833758219145200087","1822849784723685376","Relawan_BuDayah"
"1833757958016225643","Wed Sep 11 06:42:21 +0000 2024","0","Link download series Fuuka sub indo https://t.co/HpJ7rIWNLD #JagaDataKita #BersamaJagaNIK KITA BANGSA JUARA SaatnyaBANGKIT UntukMENANG #TimnasDay Australia Paes Fufufafa Rizky Ridho Gibran Marselino Bahrain Siang Pak Muh Haye Verdonk chenle Cebokin Dave Grohl Foo Fighters https://t.co/zsjXGM9ZOx","1833757958016225643","https://pbs.twimg.com/media/GXLQ-fWbIAAv3Gp.jpg","","in","Netherland","0","0","0","https://x.com/Vidlix_net/status/1833757958016225643","1447552563650252800","Vidlix_net"
"1833757787433943272","Wed Sep 11 06:41:40 +0000 2024","0","Wih Timnas Indonesia naik 4 peringkat pasca imbangi Australia semalam. Dari sebelumnya yang berada di peringkat 133 sekarang menjadi peringkat ke 129 dunia dengan meraup 1.124 18 poin. #TimnasDay #GarudaMendunia #Timnas Selengkapnya baca di sini ya https://t.co/5AGEBWCWC4","1833757787433943272","","","in","","0","0","0","https://x.com/Mashable_IDN/status/1833757787433943272","1814232761181376512","Mashable_IDN"
"1833757718685073586","Wed Sep 11 06:41:24 +0000 2024","1","RESULT REFERENSI PREDIKSI 10 MATCH PILIHAN TADI MALAM TGL 10-11 SEPTEMBER 2024 - - MORE INFO BILL LAIN NYA BISA TES NO WA KU DI BIO YA WAK #TimnasDay dapet voucher 990ribu #prediksibolamalamini #prediksiparlay #LetEnhypenRest https://t.co/QpVQkr1hlv","1833757718685073586","https://pbs.twimg.com/media/GXLQ6K_bgAAJB-v.jpg","","in","","0","1","0","https://x.com/Bopak_parlay/status/1833757718685073586","1790273763642318848","Bopak_parlay"
"1833757703623393497","Wed Sep 11 06:41:20 +0000 2024","0","Keberhasilan skuad Garuda untuk menahan imbang Australia yang berada di peringkat 24 FIFA mengangkat harga diri warga negara Indonesia. #TimnasDay https://t.co/iRXG37khky https://t.co/Ucu7tfv39r","1833757703623393497","https://pbs.twimg.com/media/GXLQ1L-acAAoxQ5.jpg","","in","Indonesia","0","0","0","https://x.com/indoinsidenews/status/1833757703623393497","1086109802122473472","indoinsidenews"
